plot,plot_yr,yr,repeat_plot,grid_plot,date_samp,jul_day,easting,northing,coord_comments,grassht,forbht,woodyht,woodypct,basal_area,density,dens_c1,dens_c2,dens_c3,dens_c4,avgdens,stddens,waterpct,rockpct,barepct,slope,aspect,TEC,PH,ORG,S,P,CA,MG,K,NA,BCA,BMG,BK,BNA,BH,B,FE,MN,CU,ZN,AL,rain6,rain7,rain8,rain9,rain10,rain11,rain12,rain1,rain2,rain3,rain4,rain5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp1,temp2,temp3,temp4,temp5,OrBis,bison,YrsOB,BP5Yrs,YrsSLB,burn,date_of_burn,jul_day_burn
354,354.1998,1998,0,1,6/20/1998,171,732000,4076000,,0.6,0.4,5.0,50.0,12418,186,55,67,43,24,47.3,18.3,0,10.0,20,10,125,15.58,6.0,4.63,26,15,1949,161,129,12,62.55,8.61,2.12,0.33,26.39,0.79,232,89,1.43,11.14,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,401.1999,1999,0,1,6/8/1999,159,733000,4078000,,0.5,0.5,0.3,0.5,0,0,,,,,0.0,0.0,0,0.5,10,2,215,17.54,6,4.49,35,13,2312,201,426,41,65.91,9.55,3.11,1.02,15,0.61,87,178,2.4,7.23,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,402.1999,1999,0,1,6/8/1999,159,734000,4078000,,0.7,0.9,0.0,0.5,0,0,,,,,0.0,0.0,0,0.0,15,1,135,25.83,6,7.16,32,16,3451,310,462,30,66.8,10,2.29,0.5,15,0.78,138,58,2.1,7.11,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,403.1999,1999,0,1,6/8/1999,159,733000,4077000,,0.7,0.6,0.1,0.5,0,0,,,,,0.0,0.0,0,0.0,5,1,230,20.36,6,4.91,31,11,2542,345,372,34,62.43,14.12,2.34,0.73,15,0.78,152,53,1.75,4.66,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404.1999,1999,0,1,6/9/1999,160,734000,4075000,,0.4,0.5,0.3,0.5,0,0,,,,,0.0,0.0,0,20.0,10,5,230,24.04,6.8,4.82,27,13,3980,178,564,24,82.78,6.17,3.01,0.43,3,0.87,62,186,2.24,7.79,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,405.1999,1999,0,1,6/9/1999,160,736000,4074000,,0.5,0.6,0.8,1.0,4194,22,,,,,0.0,0.0,0,2.0,10,4,135,10.97,5.8,2.76,22,12,1255,156,166,55,57.2,11.85,1.94,2.18,21,0.41,186,55,1.15,3.42,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,406.1999,1999,0,1,6/9/1999,160,735000,4074000,,0.6,0.5,0.3,2.0,0,0,,,,,0.0,0.0,0,0.0,25,2,180,19.37,6.2,5.27,27,13,2591,245,714,30,66.88,10.54,4.73,0.67,12,0.68,84,136,3.08,18.66,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,407.1999,1999,0,1,6/10/1999,161,733000,4076000,,0.9,0.8,0.6,1.0,0,0,,,,,0.0,0.0,0,0.0,10,2,153,31.96,7.7,5.51,38,10,5602,261,348,33,87.64,6.81,1.4,0.45,0,1.44,166,78,3.73,4.88,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,408.1999,1999,0,1,6/9/1999,160,735000,4075000,,0.6,0.5,0.3,4.0,0,0,,,,,0.0,0.0,0,15.0,5,7,230,22.85,6.7,4.76,27,10,3679,199,468,22,80.5,7.26,2.63,0.42,4.5,0.81,81,92,1.95,3.53,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,409.1999,1999,0,1,6/10/1999,161,734000,4077000,,0.6,0.8,0.2,0.5,0,0,,,,,0.0,0.0,0,20.0,5,18,200,39.44,7.6,9.6,39,13,7077,198,610,28,89.72,4.18,1.98,0.31,0,1.57,127,169,4.89,15.83,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,410.1999,1999,0,1,6/10/1999,161,732000,4081000,,0.6,0.7,0.5,1.0,0,0,,,,,0.0,0.0,2,0.0,5,1,240,19.12,6,4.94,30,10,2295,373,372,37,60.02,16.26,2.49,0.84,15,0.85,193,36,2.04,4.02,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,411.1999,1999,0,1,6/10/1999,161,734000,4076000,,0.9,1.0,4.5,10.0,2827,60,49,0,76,0,31.3,37.7,0,10.0,5,45,46,29.14,7,7.54,33,15,4802,333,736,30,82.4,9.52,3.24,0.45,0,1.18,140,210,3.52,8.25,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,412.1999,1999,0,1,6/15/1999,166,736000,4081000,,0.5,0.7,0.1,0.5,0,0,,,,,0.0,0.0,0,0.0,15,4,100,19.6,6,4.99,27,10,2358,380,406,28,60.15,16.16,2.66,0.62,15,0.62,111,52,1.65,3.53,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,413.1999,1999,0,1,6/15/1999,166,736000,4080000,,0.4,0.5,0.3,0.5,0,0,,,,,0.0,0.0,0,0.5,15,3,270,8.14,6.5,3.43,23,9,1009,200,236,27,61.98,20.48,3.72,1.44,7.5,0.44,165,14,0.87,3.67,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414.1999,1999,0,1,6/15/1999,166,735000,4079000,,0.5,0.7,0.0,0.0,0,0,,,,,0.0,0.0,0,0.5,10,2,60,56.5,7.7,7.58,49,12,10120,373,368,53,89.56,5.5,0.84,0.41,0,1.73,146,53,3.28,3.48,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,415.1999,1999,0,1,6/15/1999,166,735000,4078000,,0.7,0.5,0.0,0.0,0,0,,,,,0.0,0.0,0,30.0,10,3,125,27.47,7.1,5.22,29,11,4797,177,578,21,87.31,5.37,2.7,0.33,0,0.94,60,226,2.26,3.68,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,501.2000,2000,0,1,6/9/2000,161,738000,4077000,,0.8,0.5,0.6,2.0,0,0, , , , ,0.0,0.0,0,1.0,15,1,220,24.65,6.1,6.25,21,13,3345,352,300,25,67.85,11.9,3.12,0.44,16.68,0.84,120,37,1.81,4.57,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,502.2000,2000,0,1,6/9/2000,161,737000,4077000,,0.8,1.3,0.8,5.0,0,0, , , , ,0.0,0.0,0,20.0,10,20,340,26.87,6.1,7.48,23,16,4607,294,329,20,85.73,9.12,3.14,0.32,1.7,0.91,102,79,2.77,5.32,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,503.2000,2000,0,1,6/9/2000,161,736000,4077000,,0.6,0.6,0.0,0.0,0,0, , , , ,0.0,0.0,0,0.0,15,1,230,23.64,6,6.4,22,14,3685,312,331,20,77.94,11,3.59,0.37,7.09,0.75,123,62,3.38,16.99,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,504.2000,2000,0,1,6/9/2000,161,737000,4078000,,0.7,0.9,0.0,0.0,0,0, , , , ,0.0,0.0,0,2.0,20,2,8,27.24,6.3,6.22,22,15,4530,241,317,22,83.15,7.37,2.98,0.35,6.15,0.82,95,121,3,5.1,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,505.2000,2000,0,1,6/10/2000,162,737000,4079000,,0.8,0.6,0.0,0.0,0,0, , , , ,0.0,0.0,0,15.0,40,2,210,26.17,6.7,5.64,23,14,4666,211,384,22,89.15,6.72,3.76,0.37,0,0.99,76,227,2.79,4.45,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,506.2000,2000,0,1,6/10/2000,162,736000,4079000,,0.9,0.8,0.0,0.0,0,0, , , , ,0.0,0.0,0,0.5,5,6,295,41.66,7.5,7.77,28,13,7795,211,320,24,93.55,4.22,1.97,0.25,0,2.04,63,100,3.75,6.26,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,507.2000,2000,0,1,6/15/2000,167,735000,4077000,,0.7,0.6,0.5,1.0,0,0, , , , ,0.0,0.0,0,4.0,15,3,140,16.99,6.1,5.07,19,13,2845,273,145,28,83.73,13.39,2.19,0.72,0,0.74,184,76,2.61,3.97,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,508.2000,2000,0,1,6/15/2000,167,735000,4076000,,0.8,1.0,0.6,10.0,12591,4,2,2,55,1,15.0,26.7,0,0.5,40,8,265,17.82,6.9,2.88,18,10,3181,171,150,24,89.25,8,2.16,0.59,0,0.67,125,132,2.52,2.11,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,509.2000,2000,0,1,6/15/2000,167,738000,4081000,,1.1,1.0,1.6,30.0,37,3, , , , ,0.0,0.0,0,0.0,2,3,310,32.55,6.9,6.38,24,14,5765,334,326,25,88.56,8.55,2.57,0.33,0,1.58,96,133,3.25,5.6,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,510.2000,2000,0,1,6/23/2000,175,737000,4082000,,0.7,0.7,0.0,0.0,540,3, , , , ,0.0,0.0,0,5.0,15,6,143,45.7,7.8,7.56,33,11,8564,230,316,36,93.7,4.19,1.77,0.34,0,2.32,103,61,3.97,3.05,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,511.2000,2000,0,1,6/23/2000,175,737000,4083000,,0.9,1.0,6.0,35.0,7115,53, ,65,12, ,38.5,37.5,0,25.0,15,30,340,13.72,6.2,4.96,19,20,2388,162,127,24,87.03,9.84,2.37,0.76,0,0.67,134,81,1.61,10.14,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,512.2000,2000,0,1,6/23/2000,175,736000,4083000,,0.7,0.5,0.0,0.0,0,0, , , , ,0.0,0.0,0,2.0,10,3,340,21.07,6.1,6.44,24,13,3231,265,321,47,76.67,10.48,3.91,0.97,7.95,0.8,90,127,2.81,6.95,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,513.2000,2000,0,1,6/25/2000,177,735000,4073000,,0.8,0.8,0.2,0.5,0,0, , , , ,0.0,0.0,0,0.5,5,2,50,26.59,6.3,6.85,24,13,4170,533,236,53,78.41,16.7,2.28,0.87,1.72,0.99,151,34,2.77,3.71,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,514.2000,2000,0,1,6/25/2000,177,736000,4073000,,1.0,0.7,0.0,0.0,0,0, , , , ,0.0,0.0,0,0.0,5,2,225,24.44,6.1,6.58,23,10,3871,339,172,32,79.19,11.56,1.8,0.57,6.86,0.99,285,48,3.72,6.47,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,515.2000,2000,0,1,6/25/2000,177,737000,4074000,,0.6,0.5,8.0,75.0,64720,299,69,76,45,75,66.3,14.5,0,15.0,5,18,155,10.89,5.1,3.04,18,13,658,94,64,23,30.21,7.19,1.51,0.92,60.13,0.67,342,13,1.05,4.68,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,516.2000,2000,0,1,6/30/2000,182,737000,4080000,,0.8,0.6,0.0,0.0,0,0, , , , ,0.0,0.0,0,0.5,15,8,80,35.5,7.3,6.17,30,10,6243,412,239,56,87.93,9.67,1.73,0.69,0,1.47,158,77,3.59,2.56,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,517.2000,2000,0,1,6/30/2000,182,738000,4080000,,0.5,0.4,0.0,0.0,0,0, , , , ,0.0,0.0,0,0.5,5,3,0,31.95,6.4,7.27,24,12,5337,350,214,29,83.52,9.13,1.72,0.39,5.25,1.06,130,59,2.85,3.44,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,518.2000,2000,0,1,6/30/2000,182,738000,4079000,,0.6,1.3,0.8,10.0,0,0, , , , ,0.0,0.0,0,25.0,5,10,147,27.99,6.3,6.25,23,13,4449,335,451,28,79.46,9.97,4.13,0.43,5.99,1.02,102,87,3.28,5.67,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,519.2000,2000,0,1,6/30/2000,182,738000,4078000,,0.8,1.0,1.2,30.0,0,0, , , , ,0.0,0.0,0,0.5,5,8,65,29.45,6.1,5.76,22,13,4006,403,248,22,68.01,11.4,2.16,0.32,18.1,0.93,119,56,2.52,5.16,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,520.2000,2000,0,1,6/30/2000,182,736000,4078000,,0.8,0.7,0.0,0.0,0,0, , , , ,0.0,0.0,0,0.5,5,3,250,24.23,6.2,5.59,22,11,3973,214,319,21,81.99,7.36,3.38,0.38,6.92,0.81,82,223,3.34,4.79,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,521.2000,2000,0,1,7/1/2000,183,738000,4076000,,1.2,0.7,8.0,50.0,19733,159,82,59,62,54,64.3,12.3,0,0.5,10,4,75,15.57,4.9,3.23,19,10,549,138,63,22,17.63,7.39,1.04,0.61,73.35,0.75,444,35,1.66,4.72,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,522.2000,2000,0,1,7/1/2000,183,737000,4076000,,1.0,1.0,10.0,70.0,29958,100,80,78,78,76,78.0,1.6,0,2.0,50,10,95,30.06,6.4,5.52,22,11,5181,348,273,22,86.18,9.65,2.33,0.32,1.52,1.07,168,105,2.19,7.94,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,523.2000,2000,0,1,7/1/2000,183,736000,4076000,,0.9,1.0,8.0,70.0,23484,151,85,75,75,70,76.3,6.3,0,4.0,15,30,325,6.3,5.1,3.82,19,21,898,125,87,20,71.27,16.53,3.54,1.38,7.27,0.6,191,53,1.35,6.73,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,524.2000,2000,0,1,7/1/2000,183,736000,4075000,,0.7,1.3,18.0,85.0,24482,88,95,90,90,90,91.3,2.5,0,0.0,20,4,195,23.07,7.8,4.47,25,34,4269,139,187,19,92.52,5.02,2.08,0.36,0,1.39,123,167,2.78,5.72,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.2001,2001,0,0,6/29/2001,180,730253,4080721,,1.0,0.8,10.0,75.0,31476,66,85,78,79,87,82.3,4.4,0,4.0,20,12,190,19.99,6.3,6.37,17,22,2592,414,231,22,64.83,17.26,2.96,0.48,14.48,0.88,143,60,1.16,5.17,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3.2001,2001,0,0,6/23/2001,174,731040,4079457,,0.6,0.5,9.0,70.0,28672,134,78,74,69,71,73.0,3.9,0,3.0,20,6,90,12.41,5.9,6.32,15,19,1296,175,120,11,52.22,11.75,2.48,0.39,33.13,0.83,293,60,0.74,6.96,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4.2001,2001,0,0,6/19/2001,170,729578,4081283,,0.9,0.9,8.0,20.0,2940,12,1,58,41,52,38.0,25.7,0,1.0,3,15,110,16.47,6.8,7.14,16,17,2723,239,132,15,82.67,12.09,2.06,0.40,2.78,0.78,123,63,1.10,5.02,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.2001,2001,0,0,6/29/2001,180,729945,4079598,,0.5,0.4,15.0,85.0,21472,77,84,87,85,78,83.5,3.9,0,1.0,10,35,20,21.82,7.2,7.22,18,25,3716,300,263,14,85.15,11.46,3.09,0.28,0.00,1.31,123,118,2.28,6.48,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7.2001,2001,0,0,6/29/2001,180,729889,4079602,,0.4,0.6,13.0,75.0,29026,72,75,82,81,73,77.8,4.4,0,2.0,15,28,22,28.53,7.2,5.50,22,16,5036,321,231,20,88.26,9.38,2.08,0.30,0.00,0.95,135,71,1.72,4.57,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.2001,2001,0,0,6/29/2001,180,729893,4079635,,0.4,0.7,13.0,75.0,21148,101,80,79,75,67,75.3,5.9,0,10.0,30,15,40,21.91,7.2,7.25,18,23,3770,280,256,16,86.03,10.65,3.00,0.32,0.00,1.10,108,122,1.87,4.71,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11.2001,2001,0,0,6/15/2001,166,729997,4082053,,0.5,0.7,0.6,4.0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,6,273,10.29,6.5,4.12,15,12,1733,163,75,16,84.21,13.20,1.87,0.68,0.00,0.68,162,59,1.04,3.22,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12.2001,2001,0,0,6/15/2001,166,730018,4081878,,1.4,1.1,0.5,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,4,231,16.13,6.6,5.62,19,11,2366,414,107,26,73.34,21.39,1.70,0.70,2.84,0.73,145,62,1.27,2.18,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13.2001,2001,0,0,6/15/2001,166,730032,4081656,changed northing from 7081656 to 4081656,0.7,0.6,2.0,30.0,25,242,0,0,0,0,0.0,0.0,0,0.0,2,5,315,7.46,6.3,2.46,15,17,1131,126,91,14,75.80,14.08,3.13,0.82,6.14,0.51,89,105,0.74,4.07,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14.2001,2001,0,0,6/16/2001,167,730157,4081735,,0.8,0.8,1.7,15.0,37,133,0,0,0,0,0.0,0.0,0,0.0,2,5,310,6.64,6.3,2.84,15,17,1054,131,80,16,79.37,16.44,3.09,1.05,0.00,0.42,94,93,0.77,3.09,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.2001,2001,0,0,6/16/2001,167,730335,4081762,,1.3,0.5,2.5,15.0,356,199,14,0,0,8,5.5,6.8,0,0.0,2,6,310,8.76,5.8,2.55,17,11,879,143,75,20,50.17,13.60,2.20,0.99,33.04,0.54,225,120,1.54,4.96,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17.2001,2001,0,0,6/18/2001,169,730662,4081645,,0.3,,2.0,10.0,1158,88,0,0,0,0,0.0,0.0,0,0.0,20,2,30,8.57,6.1,3.14,15,19,1258,174,122,13,73.40,16.92,3.65,0.66,5.34,0.51,104,119,1.45,4.71,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19.2001,2001,0,0,6/30/2001,181,734986,4075585,,0.4,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,20,2,30,13.64,6.1,5.36,19,22,1588,246,155,82,58.21,15.03,2.91,2.61,21.22,0.80,230,88,1.57,5.81,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20.2001,2001,0,0,6/30/2001,181,734033,4075571,,0.7,0.5,0.0,0.0,922,1,0,0,0,0,0.0,0.0,0,0.0,2,2,30,14.70,6.1,5.81,16,19,1837,258,127,33,62.48,14.63,2.22,0.98,19.69,0.82,192,59,1.48,5.63,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21.2001,2001,0,0,6/30/2001,181,734936,4075426,,1.0,0.6,4.0,5.0,12819,33,0,0,0,72,18.0,36.0,15,2.0,0,20,110,18.82,6.2,7.40,17,17,2914,233,225,13,77.42,10.32,3.07,0.30,8.91,0.73,109,149,1.39,6.25,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22.2001,2001,0,0,6/30/2001,181,735069,4075291,,0.5,0.5,10.0,60.0,13018,71,72,75,76,84,76.8,5.1,0,15.0,35,30,40,16.68,6.6,6.11,16,17,2825,225,248,9,84.68,11.24,3.81,0.23,0.00,0.78,103,155,1.81,6.54,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55.2001,2001,0,0,6/21/2001,172,731140,4075715,,0.6,0.5,11.0,65.0,32278,122,70,73,65,66,68.5,3.7,0,20.0,10,12,225,15.97,6.3,6.85,16,21,2348,254,152,11,73.51,13.25,2.44,0.30,10.49,0.69,211,71,1.18,6.95,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56.2001,2001,0,0,6/21/2001,172,731142,4075767,,0.8,0.9,13.0,80.0,27358,71,71,72,72,68,70.8,1.9,0,0.0,10,3,225,17.54,6.4,6.04,16,22,2576,291,198,12,73.43,13.83,2.89,0.30,9.56,0.80,165,47,1.16,5.65,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57.2001,2001,0,0,6/21/2001,172,731166,4075752,,1.1,1.5,10.0,50.0,14848,46,76,71,4,18,42.3,36.6,0,0.5,1,4,260,18.92,6.4,5.56,16,19,2832,299,210,12,74.84,13.17,2.85,0.28,8.86,0.69,136,57,1.54,6.95,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58.2001,2001,0,0,6/21/2001,172,727605,4076635,,0.8,1.7,10.0,70.0,12912,171,69,74,38,75,64.0,17.5,0,15.0,1,25,45,21.66,7.2,6.49,21,19,3740,278,230,13,86.33,10.70,2.72,0.26,0.00,1.10,98,121,1.54,4.15,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59.2001,2001,0,0,6/22/2001,173,727643,4076832,,0.5,0.8,9.0,30.0,16604,14,53,54,4,48,39.8,24.0,0,30.0,30,22,225,14.90,6.8,8.49,18,42,2529,208,189,9,84.87,11.63,3.25,0.26,0.00,0.94,89,137,0.95,8.47,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66.2001,2001,0,0,6/23/2001,174,731163,4079618,,0.4,0.5,0.9,50.0,18116,51,85,86,18,76,66.3,32.5,0,2.0,70,6,150,8.64,6.6,2.15,14,13,1310,207,120,14,75.81,19.97,3.56,0.70,0.00,0.67,189,166,1.01,2.62,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67.2001,2001,0,0,6/23/2001,174,731197,4079605,,0.5,0.6,11.0,80.0,29241,116,85,79,76,81,80.3,3.8,0,2.0,20,7,240,17.03,6.1,6.03,16,19,2208,301,204,14,64.83,14.73,3.07,0.36,16.99,0.91,211,60,1.30,6.89,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68.2001,2001,0,0,6/23/2001,174,731231,4079594,,0.4,0.4,10.0,80.0,28926,183,73,66,78,55,68.0,10.0,0,5.0,40,14,250,13.81,5.7,5.50,17,21,1455,243,131,14,52.68,14.66,2.43,0.44,29.78,0.65,255,57,0.71,5.32,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,105.2001,2001,0,0,6/29/2001,180,729895,4083163,,0.8,0.5,0.6,1.0,0,0,0,0,0,0,0.0,0.0,0,0.5,1,2,315,21.28,7.0,5.23,17,21,3384,456,190,16,79.51,17.86,2.29,0.33,0.00,0.88,113,59,1.72,4.19,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,106.2001,2001,0,0,6/13/2001,164,726996,4079874,,0.8,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,5,1,180,38.58,7.9,3.83,23,15,6561,599,247,34,85.03,12.94,1.64,0.38,0.00,0.91,79,121,2.10,1.41,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,107.2001,2001,0,0,6/13/2001,164,726790,4079801,,0.0,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,100,0.0,0,0,0,33.43,7.3,6.11,91,18,5561,504,260,175,83.17,12.56,1.99,2.28,0.00,1.04,341,172,3.79,5.88,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,113.2001,2001,0,0,6/20/2001,171,731318,4075300,,1.9,0.7,1.2,2.0,0,0,0,0,0,0,0.0,0.0,5,4.0,5,5,285,28.67,7.7,6.78,42,20,5166,274,162,32,90.09,7.96,1.45,0.49,0.00,1.08,309,43,2.75,3.68,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,114.2001,2001,0,0,6/20/2001,171,731400,4075455,,1.0,0.7,1.6,10.0,0,260,0,0,0,12,3.0,6.0,0,4.0,10,2,80,25.03,7.8,4.48,23,12,4401,307,145,22,87.91,10.22,1.49,0.38,0.00,1.15,170,76,2.61,1.77,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,115.2001,2001,0,0,6/20/2001,171,731173,4075527,,0.8,1.0,2.0,10.0,0,310,0,0,0,0,0.0,0.0,0,0.5,1,7,45,20.43,7.0,6.59,19,13,3450,316,179,20,84.43,12.89,2.25,0.43,0.00,1.13,180,34,2.34,3.72,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116.2001,2001,0,0,6/20/2001,171,731132,4075543,,0.0,0.0,0.0,0.0,550,13,0,0,0,0,0.0,0.0,100,0.0,0,0,90,24.24,7.5,4.02,123,14,4397,200,187,24,90.70,6.88,1.98,0.43,0.00,0.87,390,34,1.10,2.33,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,123.2001,2001,0,0,6/22/2001,173,729347,4076465,,0.5,0.8,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0,15.0,15,6,250,15.12,6.6,6.67,28,17,2367,338,110,43,78.27,18.63,1.87,1.24,0.00,0.74,222,37,1.54,4.78,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,124.2001,2001,0,0,6/22/2001,173,729314,4076297,,0.5,0.5,0.1,0.5,0,0,0,0,0,0,0.0,0.0,0,15.0,30,5,300,16.06,7.1,5.14,18,15,2498,368,109,52,77.77,19.10,1.74,1.41,0.00,0.73,125,61,1.90,4.17,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,141.2001,2001,0,0,6/13/2001,164,726473,4079998,,1.3,1.1,1.6,4.0,0,0,0,0,0,0,0.0,0.0,0,0.0,3,8,200,40.34,7.8,4.46,34,14,6998,555,200,49,86.74,11.47,1.27,0.53,0.00,1.04,127,183,3.41,4.13,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18.2002,2002,0,0,6/20/2002,171,730901,4082556,,0.7,0.7,0.7,5.0,0,0,0,0,0,0,0.0,0.0,0,0.0,15,1,235,17.62,6.0,4.25,26,20,2493,354,165,24,70.74,16.74,2.40,0.59,9.51,0.72,166,76,2.68,4.08,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23.2002,2002,0,0,6/25/2002,176,733429,4082867,,0.8,0.5,0.4,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,6,180,23.67,5.9,6.52,34,20,2839,435,107,56,59.97,15.31,1.16,1.03,22.52,1.06,520,36,2.81,7.23,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32.2002,2002,0,0,6/19/2002,170,729567,4077288,,0.8,0.9,0.8,2.0,3147,19,0,0,0,9,2.3,4.5,0,15.0,10,17,40,24.65,6.5,7.28,31,16,3977,440,197,31,80.67,14.87,2.05,0.55,1.86,1.00,178,35,2.73,4.19,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,33.2002,2002,0,0,6/19/2002,170,729623,4077750,,0.9,0.6,0.5,25.0,6103,17,0,0,77,73,37.5,43.3,0,2.0,2,13,210,17.47,5.9,5.20,26,20,2198,361,168,34,62.91,17.22,2.47,0.85,16.57,0.82,254,34,2.22,4.58,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34.2002,2002,0,0,6/19/2002,170,729308,4077756,,0.7,0.5,2.0,80.0,8367,893,66,68,1,7,35.5,36.5,0,2.0,2,18,0,22.79,5.4,5.98,28,22,2300,349,185,33,50.46,12.76,2.08,0.63,34.08,0.74,242,52,2.46,5.99,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
